0,073961;0,030740;0,042590;0,035405;0,037435;0,163163;0,029711;0,036453;0,039972;0,041109;0,044371;0,050844;0,071812;0,047920;0,049932;0,046209;0,037900;0,027867;0,120817;0,067915;0,038125;0,038599;0,140068;0,036787;0,038640;0,045095;0,033786;0,029654;0,067540;0,044799;0,031137;0,043503;0,034356;0,031248;0,038073;0,058919;0,030208;0,039757;0,038953;0,037411;0,038893;0,028562;0,029824;0,069201;0,029146;0,041663;0,039677;0,041061;0,068489;0,069952;0,028657;0,029794;0,073904;0,062157;0,116772;0,032363;0,050516;0,038912;0,037070;0,039837;0,037561;0,226731;0,034097;0,029163;0,037609;0,041208;0,095885;0,039112;0,038135;0,041762;0,044760;0,040565;0,073024;0,035963;0,040088;0,036752;0,041252;0,037350;0,029446;0,042892;0,035770;0,028015;0,040979;0,036833;0,032233;0,038842;0,048904;0,037268;0,029238;0,039461;0,066867;0,040148;0,060804;0,057708;0,047827;0,040902;0,046687;0,047436;0,040233;0,058216;0,071746;0,072191;0,144260;0,326514;0,078431;0,071383;0,079248;0,079021;0,100996;0,073658;0,073568;0,049479;0,058737;0,059160;0,060314;0,056813;0,072482;0,097926;0,315423;0,097958;0,067472;0,033599;0,048700;0,048744;0,050166;0,049873;0,051030;0,140250;0,109974;0,164244;0,049904;0,050914;0,046881;0,049928;0,049565;0,058387;0,048898;0,040742;0,038169;0,055368;0,039034;0,039732;0,038159;0,038983;0,039090;0,070708;0,039000;0,050654;0,047665;0,039336;0,040771;0,040943;0,036717;0,049010;0,058409;0,059209;0,080520;0,120188;0,131094;0,151158;0,396157;0,059351;0,061067;0,058948;0,052175;0,050486;0,078037;0,102553;0,045941;0,058126;0,060540;0,091063;0,059856;0,062300;0,062517;0,056340;0,048641;0,050458;0,059189;0,074612;0,059037;0,060361;0,309676;0,082810;0,071848;0,108954;0,144305;0,240689;0,120847;0,174628;0,365819;0,119115;0,167125;0,088635;0,079084;0,078830;0,058766;0,174252;0,087116;0,071572;0,079640;0,092638;0,089131;0,082341;0,091560;0,099418;0,141795;0,309561;0,077375;0,089757;0,185095;0,375342;0,089412;0,181415;0,060052;0,070835;0,066749;0,099177;0,071979;0,072438;0,053513;0,071659;0,087513;0,074907;0,157256;0,073578;0,101874;0,153879;0,079933;0,102889;0,120386;0,133303;0,350471;0,059510;0,060146;0,059618;0,110210;0,101095;0,150929;0,677215;0,061819;0,101578;0,048963;0,071968;0,104459;0,073208;0,077861;0,081220;0,113513;0,109121;0,131009;0,225180;0,453815;0,171693;0,218314;0,051091;0,061583;0,045644;0,081501;0,058051;0,089426;0,042641;0,059242;0,061114;0,066951;0,047735;0,048846;0,049322;0,089165;0,058075;0,061972;0,060012;0,089554;0,049651;0,139392;0,055110;0,058578;0,127771;0,071583;0,235532;0,087531;0,059549;0,041452;0,085444;0,150530;0,167399;0,076981;0,173245;0,088042;0,060372;0,072198;0,076311;0,077744;0,091264;0,106516;0,094948;0,060439;0,309129;0,541319;0,098248;0,109297;0,102713;0,131763;0,090538;0,087323;0,079219;0,080563;0,110370;0,072196;0,070316;0,065982;0,072701;0,083376;0,079833;0,078523;0,088845;0,079759;0,131016;0,074278;0,086997;0,093892;0,179963;0,630091;0,074535;0,105505;0,101415;0,108865;0,111230;0,108357;0,130500;0,312232;0,059943;0,070751;0,052356;0,108604;0,090617;0,109686;0,059049;0,070856;0,072259;0,119748;0,165098;0,211706;0,106353;0,054969;0,105129;0,060484;0,079829;0,058883;0,050311;0,073376;0,070934;0,102199;0,082885;0,073884;0,297494;0,408029;0,102983;0,071583;0,078794;0,070554;0,111251;0,133759;0,218764;0,322390;0,135609;0,104160;0,160334;0,257214;0,218669;0,099039;0,080395;0,098807;0,121142;0,175760;0,178072;0,040133;0,048807;0,029818;0,069005;0,040633;0,037802;0,039289;0,072964;0,063297;0,073430;0,062093;0,041857;0,066147;0,046625;0,040898;0,040293;0,037300;0,030092;0,046779;0,040638;0,028864;0,059316;0,115341;0,044729;0,040735;0,040028;0,038392;0,043176;0,046886;0,661634;0,112934;0,066981;0,059773;0,039503;0,040774;0,039756;0,038900;0,037534;0,030904;0,038156;0,040801;0,038264;0,039165;0,047960;0,041536;0,137415;0,041018;0,039466;0,077010;0,044441;0,047438;0,038947;0,033582;0,063773;0,043823;0,037107;0,059409;0,042651;0,036826;0,038843;0,068934;0,039300;0,071739;0,039629;0,039693;0,037517;0,038111;0,038287;0,039703;0,038813;0,038925;0,139825;0,039454;0,028775;0,038044;0,037732;0,040590;0,069129;0,029220;0,034822;0,038231;0,069637;0,039042;0,044355;0,043549;0,037608;0,046347;0,041280;0,038177;0,048195;0,098488;0,160705;0,081183;0,170535;0,080783;0,078790;0,071091;0,100542;0,099752;0,098488;0,141007;0,915764;0,195173;0,148979;0,084949;0,109205;0,128740;0,112437;0,131040;0,443201;0,069304;0,054262;0,059152;0,101533;0,069555;0,072401;0,075419;0,438491;0,101567;0,168904;0,255300;0,059973;0,058726;0,078723;0,090939;0,070724;0,086830;0,080840;0,079601;0,064660;0,117092;0,063673;0,099012;0,060875;0,068634;0,113115;0,078898;0,080414;0,053692;0,072530;0,061320;0,074968;0,054067;0,100366;0,113249;0,077777;0,134004;0,077938;0,167917;0,142692;0,206680;0,331844;0,882967;0,434681;0,133223;0,161650;0,869190;0,106322;0,306608;0,513156;0,773042;0,078762;0,074992;0,115770;0,223510;0,180966;0,100561;0,058119;0,187379;0,220291;0,076700;0,046571;0,072490;0,085395;0,060841;0,048710;0,163953;0,203706;0,384060;0,177660;0,082008;0,088398;0,051500;0,071598;0,072067;0,043195;0,062005;0,054413;0,060144;0,050121;0,048587;0,058316;0,059026;0,067616;0,074417;0,153909;0,062214;0,072808;0,055290;0,072507;0,103196;0,197472;0,230437;0,078994;0,073255;0,085058;0,058006;0,048689;0,049667;0,080807;0,201235;0,162892;0,284516;0,072114;0,097076;0,121777;0,176774;0,403948;0,102580;0,094903;0,058209;0,072084;0,300374;0,527857;0,081190;0,102381;0,073778;0,104933;0,247732;0,564470;0,080134;0,074801;0,055423;0,071576;0,087741;0,088974;0,060413;0,108754;0,201812;0,121391;0,059478;0,048868;0,103747;0,034287;0,049628;0,060953;0,276339;0,043682;0,050332;0,039587;0,046374;0,054518;0,149277;0,091709;0,057220;0,039762;0,036844;0,038556;0,038171;0,040543;0,049552;0,040073;0,135239;0,033389;0,039638;0,048438;0,031487;0,039921;0,038781;0,038031;0,056065;0,245627;0,040129;0,040217;0,029240;0,041096;0,037577;0,044513;0,033468;0,038885;0,028989;0,040254;0,038228;0,028469;0,041624;0,039129;0,045176;0,043320;0,159892;0,034002;0,028017;0,069541;0,030479;0,039423;0,029668;0,028661;0,039772;0,038237;0,046566;0,035728;0,037693;0,049926;0,047931;0,071843;0,076708;0,091532;0,079737;0,103195;0,129611;0,150245;0,222742;0,060065;0,090927;0,077265;0,084041;0,212847;0,212874;0,075713;0,060812;0,058761;0,287780;0,432364;0,078907;0,113885;0,163100;0,457230;0,076630;0,074162;0,101278;0,117586;0,159806;0,486987;0,074302;0,053702;0,090271;0,072167;0,116860;0,110353;0,120904;0,135977;0,145509;0,314679;0,070189;0,185091;0,270677;0,917574;0,243904;0,551085;0,272840;0,742970;0,163770;0,274498;0,283999;0,142154;0,519530;0,091991;0,648741;0,158307;0,219891;0,388024;0,081747;0,042798;0,602101;0,077907;0,148799;0,087299;0,049803;0,073441;0,078002;0,195676;0,291995;0,133046;0,055467;0,048645;0,188527;0,061532;0,080346;0,072256;0,070963;0,055676;0,061990;0,066932;0,051249;0,082280;0,078574;0,075052;0,076228;0,110169;0,105101;0,054124;0,059488;0,197204;0,229899;0,059532;0,109116;0,150704;0,167804;0,303826;0,127977;0,071973;0,072986;0,103332;0,093515;0,177296;0,241161;0,187286;0,036930;0,059284;0,048076;0,075256;0,045236;0,079693;0,060895;0,080150;0,040045;0,039840;0,060146;0,058399;0,057092;0,047040;0,062545;0,060570;0,053713;0,047829;0,071798;0,058322;0,048819;0,062202;0,058282;0,273751;0,204897;0,289762;0,054765;0,060642;0,071913;0,077459;0,160453;0,049641;0,074535;0,106458;0,306454;0,072039;0,071775;0,086666;0,074836;0,074008;0,071145;0,077340;0,087322;0,099114;0,101401;0,142752;0,301053;0,073824;0,098643;0,072367;0,137080;0,295247;0,059324;0,341174;0,163246;0,145735;0,069854;0,051219;0,061105;0,060726;0,071393;0,071891;0,062301;0,086060;0,085432;0,059781;0,071356;0,119395;0,072644;0,080686;0,089144;0,091737;0,120110;0,073125;0,072186;0,101805;0,407618;0,237692;0,051444;0,505965;0,252716;0,357318;0,418540;0,475135;0,059428;0,062673;0,072469;0,062451;0,088143;0,050991;0,079721;0,040118;0,172438;0,041967;0,039027;0,029221;0,039087;0,117846;0,042492;0,151182;0,038009;0,049016;0,048261;0,072217;0,051057;0,049469;0,109879;0,090359;0,509934;0,462325;0,101772;0,048729;0,191693;0,207131;0,233408;0,060489;0,050395;0,059208;0,069658;0,071723;0,090344;0,056595;0,306860;0,232672;0,405318;0,071911;0,103795;0,118515;0,254265;0,173966;0,530398;0,149563;0,080036;0,151088;0,458908;0,446511;0,093668;0,089184;0,089631;0,130371;0,203722;0,075841;0,056012;0,073428;0,076709;0,080531;0,080748;0,078094;0,060028;0,100667;0,161597;0,160405;0,272913;0,119036;0,196576;0,246366;0,075010;0,078854;0,089572;0,251164;0,114315;0,081098;0,044180;0,044840;0,071863;0,040986;0,038335;0,035742;0,047813;0,040149;0,038708;0,039392;0,047915;0,039647;0,041332;0,040792;0,035010;0,040147;0,038496;0,040268;0,027152;0,140104;0,041832;0,046525;0,040057;0,037980;0,042928;0,036402;0,044859;0,041668;0,038046;0,040494;0,039814;0,038865;0,041801;0,066594;0,030400;0,040278;0,028819;0,047825;0,029085;0,043735;0,043935;0,038236;0,039241;0,049031;0,069112;0,028906;0,125698;0,045216;0,038642;0,029315;0,040459;0,038162;0,039524;
counter:3793;failed: 1
