0,569520;0,279137;0,097833;0,038210;0,072591;0,052780;0,227469;0,278093;0,112655;0,060869;0,200611;0,193013;0,105184;0,171062;0,102972;0,164854;0,438352;0,253001;0,410079;0,103343;0,108747;0,177907;0,233320;0,226601;0,297139;0,732664;0,264221;0,291178;0,163589;0,044372;0,169030;0,122660;0,508881;0,131327;0,258965;0,182935;0,263097;0,665143;0,266337;0,325742;0,261035;0,062055;0,147128;0,062796;0,721298;0,470114;0,065395;0,207471;0,536948;0,194877;0,576644;0,123809;0,489006;0,135157;0,131772;0,137383;0,132319;0,130633;0,130918;0,544832;0,139998;0,128226;0,136309;0,129559;0,129548;0,137470;0,132606;0,129898;0,140282;0,139208;0,132608;0,132842;0,136077;0,130797;0,137038;0,194813;0,134106;0,133712;0,130776;0,145447;0,136539;0,130651;0,136741;0,242692;0,151923;0,153135;0,134586;0,130328;0,130846;0,131295;0,135751;0,129918;0,129014;0,131688;0,137725;0,129528;0,130143;0,137676;0,139105;0,135736;0,131662;0,129939;0,137106;0,131351;0,132504;0,134352;0,128962;0,131673;0,130318;0,138982;0,131654;0,132219;0,131760;0,130065;0,136185;0,130337;0,128010;0,129897;0,121724;0,131799;0,192010;0,130873;0,134977;0,130268;0,131183;0,137009;0,141777;0,129985;0,159324;0,141561;0,132821;0,131493;0,130572;0,134234;0,153715;0,131781;0,130501;0,132294;0,135443;0,131574;0,036330;0,026968;0,028754;0,026858;0,029293;0,030049;0,025567;0,029054;0,026716;0,030628;0,034443;0,037562;0,026484;0,027287;0,028675;0,026889;0,028631;0,027820;0,030069;0,030257;0,030043;0,024842;0,026414;0,039859;0,037135;0,027388;0,027567;0,028543;0,029948;0,025438;0,036952;0,029855;0,036594;0,028848;0,029529;0,028236;0,028475;0,028975;0,026447;0,028240;0,029698;0,045326;0,040924;0,037133;0,027987;0,057896;0,030071;0,045935;0,037850;0,038502;0,027325;0,026736;0,029142;0,027295;0,027833;0,025538;0,030491;0,026875;0,028764;0,035044;0,036784;0,028390;0,029346;0,026987;0,027773;0,028590;0,039123;0,039556;0,036513;0,029551;0,036788;0,028311;0,028206;0,027039;0,027979;0,026459;0,029003;0,037617;0,041513;0,117234;0,037304;0,028463;0,258290;0,031348;0,036805;0,027724;0,027842;0,029681;0,029516;0,022724;0,028559;0,027714;0,027643;0,039244;0,033936;0,025500;0,030158;0,027661;0,028170;0,028411;0,038067;0,038639;0,037741;0,028749;0,029878;0,026445;0,026716;0,028665;0,027049;0,026341;0,028821;0,029327;0,038109;0,038589;0,037683;0,036933;0,028972;0,057397;0,029186;0,027736;0,029025;0,027272;0,037730;0,029029;0,027634;0,028155;0,121017;0,028406;0,028363;0,064549;0,037781;0,026958;0,029321;0,027750;0,027399;0,039030;0,027938;0,058934;0,026397;0,028817;0,027435;0,038422;0,039036;0,038282;0,028219;0,036954;0,028158;0,028291;0,030176;0,036283;0,026489;0,028199;0,029319;0,027187;0,028848;0,036228;0,027634;0,028337;0,024793;0,028416;0,027876;0,026130;0,028720;0,037292;0,130293;0,028487;0,029085;0,039118;0,030383;0,035645;0,028003;0,027637;0,028032;0,129702;0,036202;0,027330;0,029268;0,026864;0,040739;0,035123;0,030920;0,024575;0,038531;0,027967;0,036956;0,027331;0,028707;0,026167;0,028697;0,028554;0,028012;0,027973;0,028576;0,028523;0,029016;0,037301;0,032218;0,035877;0,030310;0,027692;0,027411;0,029195;0,027699;0,038153;0,027899;0,028223;0,034396;0,029000;0,040336;0,036626;0,028240;0,027109;0,032192;0,035182;0,040932;0,037588;0,035851;0,027157;0,027198;0,026901;0,027332;0,046470;0,029539;0,028033;0,029589;0,027006;0,057496;0,029477;0,028433;0,038460;0,027763;0,027697;0,027590;0,027882;0,027456;0,028623;0,026756;0,037341;0,038210;0,026403;0,028031;0,030048;0,025947;0,027955;0,037126;0,038493;0,029251;0,027145;0,029445;0,028266;0,036027;0,037823;0,027844;0,028125;0,028312;0,038915;0,035048;0,027792;0,029764;0,046457;0,037918;0,029419;0,025680;0,030888;0,025989;0,036905;0,037894;0,028154;0,027079;0,026885;0,025648;0,038294;0,130870;0,035682;0,027712;0,028596;0,030161;0,028689;0,060604;0,025107;0,038782;0,030679;0,032386;0,039658;0,038232;0,029593;0,033873;0,030126;0,035786;0,028832;0,028047;0,028140;0,028644;0,026877;0,038019;0,036729;0,029251;0,028081;0,044953;0,031890;0,058582;0,027737;0,026763;0,028274;0,028360;0,027853;0,027114;0,037934;0,036471;0,027667;0,027884;0,025951;0,027991;0,026549;0,038581;0,037287;0,035984;0,027597;0,030138;0,027106;0,027968;0,044440;0,022666;0,029752;0,036670;0,030899;0,057973;0,038152;0,027184;0,027955;0,027701;0,029310;0,030053;0,033755;0,037280;0,027586;0,026782;0,027044;0,028393;0,028673;0,037220;0,131295;0,028476;0,027825;0,029752;0,026492;0,039263;0,039631;0,038444;0,027405;0,028326;0,026786;0,029003;0,030838;0,027575;0,029717;0,029548;0,028982;0,028756;0,027056;0,038638;0,071589;0,035178;0,038391;0,027012;0,028288;0,268203;0,031411;0,036773;0,027975;0,028218;0,031240;0,028333;0,028929;0,058052;0,027412;0,028234;0,026891;0,038828;0,037269;0,029109;0,028287;0,030080;0,039227;0,028414;0,030700;0,027325;0,045881;0,029143;0,038696;0,036824;0,028248;0,027707;0,028729;0,025251;0,028571;0,028105;0,025727;0,028215;0,025566;0,038291;0,036749;0,027584;0,027430;0,027038;0,026854;0,025658;0,040845;0,035265;0,028670;0,029118;0,034195;0,044869;0,030128;0,029459;0,036269;0,026705;0,028678;0,027575;0,028029;0,027695;0,259650;0,023168;0,028878;0,036936;0,028712;0,028515;0,026640;0,029966;0,038115;0,038591;0,025999;0,030238;0,025082;0,039711;0,037439;0,027134;0,028364;0,027543;0,028122;0,030217;0,035747;0,035666;0,029075;0,025396;0,029155;0,028458;0,027600;0,036991;0,028586;0,027687;0,029425;0,027738;0,038251;0,037999;0,028657;0,029202;0,027735;0,026932;0,028026;0,028002;0,038156;0,027699;0,037551;0,038539;0,027354;0,057435;0,028174;0,028134;0,028506;0,028204;0,023249;0,027585;0,037193;0,027431;0,028577;0,029109;0,028508;0,028596;0,024891;0,029685;0,039815;0,037254;0,036101;0,031190;0,026734;0,027552;0,028921;0,036226;0,028580;0,026502;0,026410;0,028629;0,039049;0,029194;0,129296;0,027247;0,028814;0,029153;0,025964;0,028163;0,028841;0,037467;0,038023;0,255925;0,032717;0,045644;0,042475;0,125466;0,039715;0,028189;0,027125;0,027748;0,027409;0,037599;0,025760;0,029133;0,028790;0,028723;0,039670;0,026551;0,028100;0,028068;0,035383;0,029570;0,026663;0,145197;0,026485;0,025448;0,038514;0,037093;0,028644;0,129908;0,028586;0,028173;0,039392;0,036919;0,028357;0,028403;0,038123;0,027107;0,031798;0,030033;0,026649;0,037883;0,027462;0,028327;0,027787;0,028143;0,041147;0,030219;0,036973;0,037054;0,026553;0,028910;0,027051;0,035588;0,028397;0,027988;0,035533;0,036514;0,037741;0,027186;0,027257;0,030599;0,027864;0,028446;0,037978;0,031267;0,037153;0,036135;0,029160;0,028593;0,026697;0,038604;0,057901;0,029774;0,028760;0,027118;0,027753;0,038052;0,039755;0,027924;0,028448;0,036917;0,028588;0,028679;0,026180;0,038585;0,038233;0,038688;0,037912;0,028564;0,027938;0,037319;0,038608;0,027963;0,027180;0,027500;0,037717;0,037539;0,027962;0,027999;0,027215;0,037996;0,027608;0,032764;0,035158;0,028573;0,028174;0,029036;0,037867;0,238008;0,038936;0,027009;0,027677;0,028202;0,026946;0,232987;0,534503;0,029270;0,036383;0,028232;0,028203;0,028469;0,027220;0,027873;0,028595;0,038969;0,038288;0,027907;0,028624;0,035451;0,037640;0,027829;0,027373;0,027223;0,027700;0,068164;0,039351;0,027565;0,029619;0,022677;0,028062;0,039934;0,039644;0,031234;0,036451;0,028983;0,061407;0,025024;0,028178;0,026976;0,029571;0,037760;0,037899;0,034944;0,042048;0,036146;0,037295;0,026757;0,029253;0,038293;0,036186;0,028584;0,028330;0,036682;0,034402;0,040857;0,027328;0,036018;0,134363;0,034056;0,032663;0,118373;0,045808;0,027844;0,037480;0,029299;0,029183;0,027808;0,030284;0,027863;0,252009;0,038211;0,028710;0,036790;0,038730;0,028539;0,036970;0,026786;0,041704;0,028768;0,030440;0,025392;0,036972;0,037830;0,039149;0,036263;0,028500;0,031015;0,037036;0,037661;0,027930;0,028703;0,027354;0,026654;0,029772;0,028590;0,038336;0,038213;0,032348;0,033982;0,028136;0,028641;0,028243;0,038730;0,037726;0,029491;0,028914;0,027606;0,028496;0,142248;0,025334;0,037951;0,117072;0,030496;0,040398;0,040900;0,035260;0,027400;0,029325;0,027162;0,026622;0,036055;0,029252;0,033627;0,034160;0,028704;0,038605;0,030051;0,026606;0,028108;0,039198;0,038508;0,057048;0,036179;0,033635;0,038314;0,029485;0,028313;0,028553;0,037348;0,027437;0,030094;0,029991;0,027967;0,029670;0,038363;0,038223;0,027443;0,037446;0,036595;0,029033;0,029747;0,028241;0,029961;0,031426;0,125241;0,041873;0,038451;0,029766;0,028569;0,027077;0,028417;0,037219;0,028233;0,025984;0,027959;0,266765;0,024548;0,038067;0,037626;0,029025;0,026123;0,028603;0,040952;0,036306;0,029191;0,028344;0,030534;0,037393;0,036011;0,037296;0,027782;0,029764;0,028288;0,028275;0,038815;0,036027;0,028381;0,030457;0,025991;0,028879;0,036581;0,048821;0,037977;0,029808;0,026809;0,027367;0,028564;0,028398;0,038024;0,038054;0,030005;0,028389;0,028672;0,036335;0,039910;0,035790;0,029314;0,028581;0,028513;0,047082;0,028216;0,036784;0,038354;0,027634;0,027520;0,036693;0,028131;0,029031;0,028755;0,037377;0,039005;0,038703;0,027563;0,028317;0,028615;0,029105;0,037853;0,027447;0,027797;0,030224;0,039085;0,037942;0,028363;0,030736;0,025411;0,040342;0,045846;0,031528;0,035597;0,030443;0,027725;0,030738;0,035215;0,028309;0,028260;0,029621;0,036963;0,039720;0,029266;0,028613;0,036268;0,029993;0,030640;0,026006;0,028364;0,037996;0,133028;0,033980;0,028678;0,028950;0,028366;0,027220;0,038630;0,026713;0,032988;0,026866;0,029536;0,028973;0,376669;0,048863;0,033558;0,026932;0,039410;0,037132;0,037727;0,058766;0,029737;0,029552;0,030605;0,027529;0,242495;0,048035;0,027596;0,041523;0,038403;0,027850;0,038406;0,037562;0,029146;0,026936;0,153061;0,035813;0,157959;0,031455;0,036265;0,029719;0,028818;0,027018;
counter:3189
