0,029151;0,037323;0,036864;0,027848;0,030668;0,035015;0,037335;0,026751;0,027954;0,029953;0,058385;0,040430;0,037044;0,028098;0,029473;0,027891;0,045213;0,029495;0,030534;0,036769;0,051827;0,074145;0,050255;0,058296;0,037351;0,075692;0,039656;0,039516;0,036922;0,038981;0,137040;0,105661;0,046733;0,049709;0,038625;0,049258;0,067926;0,039008;0,039006;0,068835;0,048899;0,028869;0,047987;0,146429;0,051273;0,038629;0,047571;0,050644;0,048080;0,071345;0,048487;0,040794;0,055631;0,037806;0,038710;0,048976;0,036171;0,035406;0,048933;0,036598;0,038091;0,072854;0,268979;0,099806;0,059142;0,040851;0,045130;0,038795;0,037605;0,049647;0,037319;0,030076;0,048449;0,057615;0,177054;0,065398;0,058433;0,047195;0,080086;0,072693;0,073048;0,074108;0,072736;0,090333;0,116480;0,099979;0,103113;0,072489;0,050368;0,049546;0,049001;0,049245;0,059296;0,059717;0,079350;0,051329;0,043234;0,057071;0,057049;0,058915;0,073418;0,044452;0,058370;0,072433;0,421359;0,057256;0,057845;0,054017;0,064066;0,049735;0,055709;0,047919;0,051723;0,048363;0,055380;0,082749;0,073100;0,063349;0,058815;0,073494;0,061533;0,059599;0,057337;0,049574;0,049623;0,058360;0,040065;0,047392;0,059651;0,050818;0,052315;0,044574;0,050607;0,055423;0,080714;0,047710;0,039705;0,049123;0,281968;0,629180;0,058037;0,060609;0,079531;0,056015;0,049012;0,050659;0,059058;0,049890;0,039263;0,036691;0,049428;0,048983;0,072898;0,079296;0,049584;0,054580;0,071549;0,045146;0,048837;0,076532;0,053016;0,060825;0,072996;0,042749;0,044631;0,049932;0,041551;0,037419;0,037806;0,049670;0,073166;0,052806;0,051577;0,072442;0,054515;0,071977;0,051507;0,067526;0,053720;0,072271;0,107112;0,130594;0,058403;0,073639;0,051776;0,048729;0,074443;0,054144;0,076546;0,053919;0,057087;0,056099;0,038742;0,047036;0,048434;0,038602;0,052104;0,035769;0,039036;0,073489;0,042424;0,086962;0,047897;0,048840;0,037363;0,037333;0,118501;0,042329;0,078334;0,046059;0,039013;0,058144;0,039634;0,029048;0,040746;0,038604;0,037321;0,037713;0,049548;0,057291;0,039150;0,038810;0,038008;0,049355;0,041084;0,043398;0,044406;0,083584;0,080640;0,050249;0,048681;0,038368;0,038460;0,040744;0,036763;0,049493;0,037341;0,060542;0,049736;0,072733;0,073366;0,039561;0,238477;0,101278;0,046193;0,048338;0,072917;0,043864;0,048936;0,151022;0,141112;0,121006;0,056392;0,060144;0,037730;0,071856;0,055999;0,139068;0,041381;0,049147;0,047160;0,043601;0,048007;0,048477;0,049093;0,048500;0,057100;0,051097;0,046108;0,045081;0,041281;0,038445;0,036913;0,028514;0,038502;0,040477;0,127758;0,048915;0,047530;0,038172;0,047951;0,161595;0,050643;0,047987;0,062012;0,047547;0,047369;0,048308;0,048248;0,038013;0,037513;0,041376;0,036473;0,038947;0,041225;0,048130;0,036197;0,048266;0,047044;0,038221;0,048115;0,048308;0,037121;0,047057;0,037896;0,039058;0,039625;0,049957;0,046247;0,047927;0,041501;0,037579;0,049259;0,046284;0,058908;0,048226;0,047402;0,073601;0,061652;0,059704;0,089720;0,073029;0,051329;0,072084;0,074171;0,076478;0,072382;0,060087;0,047280;0,063373;0,053107;0,257483;0,158240;0,089014;0,090239;0,108662;0,100927;0,072159;0,054649;0,058748;0,256141;0,158904;0,076170;0,061635;0,075174;0,072293;0,075050;0,051784;0,059377;0,062778;0,078315;0,039591;0,038006;0,073006;0,072579;0,074211;0,170658;0,099874;0,098920;0,118642;0,130632;0,169199;0,057456;0,059102;0,042105;0,035079;0,048126;0,026186;0,033992;0,039818;0,027617;0,029070;0,037254;0,037669;0,030033;0,037776;0,028645;0,040605;0,041682;0,038079;0,037492;0,050091;0,039265;0,029684;0,037179;0,049493;0,059268;0,048473;0,041408;0,047287;0,037327;0,073058;0,055392;0,038694;0,049196;0,057626;0,051336;0,082342;0,076939;0,057457;0,089220;0,086766;0,061931;0,055751;0,089715;0,059598;0,073588;0,065143;0,047940;0,234332;0,099148;0,058857;0,070833;0,078444;0,075960;0,037233;0,060050;0,037488;0,049448;0,058014;0,082523;0,073676;0,075358;0,063954;0,072556;0,168741;0,187954;0,091754;0,134985;0,041150;0,047401;0,060494;0,068279;0,071864;0,066685;0,098158;0,110472;0,098380;0,151588;0,251036;0,061671;0,052532;0,038283;0,046169;0,057333;0,048550;0,048628;0,038548;0,037683;0,058105;0,037179;0,038911;0,039795;0,047167;0,040099;0,038900;0,036986;0,048907;0,038731;0,038901;0,048986;0,047500;0,048403;0,061618;0,062370;0,074768;0,072836;0,056063;0,047575;0,030033;0,027686;0,039977;0,038888;0,037615;0,124497;0,042696;0,038347;0,038318;0,027382;0,038827;0,047579;0,045485;0,031709;0,027972;0,029061;0,073591;0,032874;0,029064;0,046686;0,039241;0,041015;0,036369;0,071637;0,028284;0,028697;0,036878;0,039808;0,029246;0,033092;0,250724;0,030284;0,026589;0,048270;0,039271;0,038232;0,038876;0,032331;0,035343;0,038445;0,036433;0,028498;0,031129;0,028133;0,036448;0,142948;0,025435;0,027739;0,134875;0,033629;0,040653;0,118009;0,029418;0,039035;0,038634;0,027066;0,028698;0,028592;0,033280;0,023533;0,039889;0,037975;0,029518;0,027357;0,040541;0,039032;0,031314;0,027813;0,040694;0,037079;0,038686;0,151099;0,028223;0,027506;0,048608;0,029624;0,028638;0,035788;0,038616;0,038063;0,026581;0,036987;0,042159;0,027191;0,038125;0,049209;0,037476;0,028379;0,048347;0,040073;0,052232;0,035204;0,025306;0,057747;0,037994;0,029768;0,037759;0,037458;0,047518;0,040380;0,061248;0,036766;0,124901;0,064329;0,057964;0,036183;0,058711;0,048208;0,040856;0,057645;0,044864;0,051152;0,047594;0,039918;0,041635;0,048643;0,046893;0,048696;0,054956;0,035935;0,027927;0,027803;0,029482;0,038337;0,038786;0,029959;0,029092;0,029372;0,038843;0,031847;0,037719;0,027517;0,039118;0,041703;0,040154;0,029388;0,029049;0,027668;0,046541;0,028237;0,038666;0,038714;0,027632;0,036391;0,039239;0,048275;0,028110;0,030093;0,030514;0,031832;0,027905;0,038002;0,035673;0,027655;0,028887;0,038823;0,150573;0,028404;0,026098;0,047315;0,037295;0,049506;0,027951;0,049860;0,038692;0,026706;0,027918;0,037410;0,036815;0,038574;0,028633;0,139376;0,038238;0,038614;0,029635;0,038785;0,037906;0,041892;0,036582;0,026538;0,029450;0,038645;0,030426;0,038958;0,139347;0,028441;0,029327;0,025989;0,050035;0,037607;0,027735;0,030149;0,038883;0,039617;0,037616;0,035568;0,029969;0,027901;0,040197;0,028120;0,038224;0,039043;0,028808;0,029853;0,028954;0,038687;0,141480;0,027665;0,039822;0,035592;0,028582;0,029983;0,046290;0,028429;0,037394;0,045014;0,400768;0,141927;0,038520;0,029574;0,028723;0,047792;0,048728;0,038089;0,030702;0,039523;0,035347;0,028661;0,028530;0,048863;0,038520;0,049241;0,028187;0,038078;0,048071;0,032146;0,043110;0,034393;0,038869;0,051242;0,034835;0,028698;0,029039;0,037343;0,050138;0,036140;0,050462;0,037518;0,048912;0,029948;0,036581;0,031867;0,029846;0,037726;0,031303;0,044172;0,040600;0,407591;0,063674;0,081311;0,086982;0,073669;0,052744;0,040294;0,048788;0,037231;0,027645;0,037973;0,038523;0,057953;0,070075;0,040358;0,047145;0,039610;0,037264;0,050978;0,044289;0,039761;0,049043;0,038177;0,057202;0,049861;0,049759;0,057404;0,064552;0,042360;0,037966;0,040447;0,036216;0,028421;0,039577;0,037383;0,037268;0,028632;0,039582;0,037391;0,028256;0,038272;0,028950;0,028124;0,037578;0,037374;0,124171;0,022197;0,030271;0,036395;0,038990;0,043360;0,034527;0,039240;0,056168;0,050683;0,038356;0,037653;0,028706;0,066718;0,030079;0,027940;0,028520;0,154036;0,034954;0,028053;0,029764;0,027553;0,049184;0,039830;0,028992;0,058451;0,039217;0,038305;0,038258;0,028368;0,040168;0,038219;0,028764;0,028445;0,038195;0,029865;0,030175;0,029661;0,027085;0,038030;0,031907;0,035661;0,037311;0,028464;0,038664;0,037756;0,027361;0,039611;0,039635;0,035977;0,039029;0,038047;0,028868;0,028130;0,039286;0,028055;0,039604;0,030046;0,037854;0,040411;0,037325;0,030339;0,029819;0,042194;0,033914;0,030900;0,028988;0,028759;0,028503;0,038382;0,038600;0,029784;0,038162;0,028634;0,028546;0,030812;0,038982;0,026756;0,029029;0,037527;0,038245;0,036727;0,033552;0,032188;0,038022;0,026858;0,038033;0,027954;0,141430;0,031394;0,026049;0,041344;0,028450;0,038841;0,038563;0,029889;0,048661;0,032655;0,028112;0,038493;0,037787;0,038909;0,037327;0,037334;0,028903;0,037518;0,116866;0,032553;0,039960;0,034718;0,028707;0,028537;0,039394;0,038643;0,029191;0,043885;0,024997;0,038547;0,038998;0,039450;0,025393;0,038508;0,042048;0,039755;0,037529;0,038635;0,038620;0,038971;0,032489;0,034234;0,028337;0,029567;0,031375;0,040347;0,035891;0,028014;0,029360;0,038957;0,037927;0,029105;0,029823;0,028998;0,037990;0,029189;0,038934;0,036968;0,030252;0,038916;0,046425;0,031605;0,038349;0,039355;0,122495;0,024427;0,038445;0,037591;0,037205;0,028460;0,028432;0,027126;0,037454;0,029386;0,025348;0,037617;0,041237;0,040269;0,038074;0,028919;0,048471;0,037564;0,031363;0,025692;0,029382;0,038124;0,037790;0,030781;0,032387;0,024083;0,044659;0,032650;0,030800;0,035927;0,029932;0,028391;0,038100;0,041311;0,035578;0,040404;0,037747;0,148887;0,038927;0,037933;0,035942;0,041729;0,048898;0,036765;0,034475;0,041445;0,058965;0,030199;0,037199;0,042557;0,039791;0,133861;0,031162;0,038107;0,027728;0,037906;0,040456;0,037621;0,026940;0,027293;0,039077;0,029671;0,030938;0,034422;0,040788;0,036639;0,038024;0,027433;0,039588;0,031733;0,047779;0,030452;
counter:3130
