45,587386;45,869029;47,400169;65,550693;46,647352;failed: 0;
46,717008;46,181376;48,560462;47,525184;48,154544;failed: 0;
51,913241;47,046553;45,154897;45,208409;49,086706;failed: 2;
43,092164;45,851705;43,251506;46,212353;48,201468;failed: 0;
