45,804870;failed: 0;counter: 3018
49,055724;failed: 0;counter: 3019
45,261533;failed: 0;counter: 3009
49,481924;failed: 0;counter: 3015
51,781330;failed: 0;counter: 3033
44,891901;47,034435;46,683099;48,033497;49,658922;failed: 15079;
